filename,size_mb,domain,confidence,is_book,title,authors_str,year,priority_score,duplicate_group,flags_str,sha256,pages
Jon Bonso and Adrian Formaran - AWS Certified Solutions Architect Professional-Tutorials Dojo 2021.pdf,7.3,unclassified,unclassified,True,Jon Bonso and Adrian Formaran - AWS Certified Solutions Architect Professional-Tutorials Dojo 2021,Tutorials Dojo,2021,0,hash_dup_272,possible_duplicate,767ac6d13238923744f86eb27e49f6787dfc95f329a483578aca2ef74e7952d5,238
"Jose,LPK,Kirkpatrick,NelsonPhysRevB.16.1217.pdf",3.4,unclassified,unclassified,True,"Jose,LPK,Kirkpatrick,NelsonPhysRevB.16.1217",,,0,,,11e1e19662d6bf813df38350b643b6d21ba894e4913497a41d80e61f2c274ae8,25
Julia.pdf,1.6,unclassified,unclassified,True,Julia,,,0,,,4123933542b2dc672a6daeaace1da21aa617bca3e8e48b5db98b2bbf9b892706,166
Julia_for_Data_Science_v1_MEAP.pdf,2.0,data_science,low,True,Julia_for_Data_Science_v1_MEAP,Ilker Arslan,,0,,meap_version,189f7e9e8e47660d2097806d68dedd5f4c436ae8688e195d2cfcb103a40756c5,97
Julia_for_Data_Science_v2_MEAP.pdf,3.2,data_science,low,True,Julia_for_Data_Science_v2_MEAP,Ilker Arslan,,0,,meap_version,c45c43797cf02aa347f8e8f8bbb392a3ec4afcda76edc7a8ddaaf31ced634d88,142
Julia_for_Data_Science_v3_MEAP (1).pdf,4.8,data_science,low,True,Julia_for_Data_Science_v3_MEAP (1),Ilker Arslan,,0,,meap_version,e82f80a7eb899c6d1f273126295b2321f887f6207a4e0e31ed2df2b20ede9aae,183
Julia_for_Data_Science_v3_MEAP (2).pdf,4.8,data_science,low,True,Julia_for_Data_Science_v3_MEAP (2),Ilker Arslan,,0,,meap_version,b7b92348062b1b52601e35dc5a218e08119d09d2c3916595f410d0fd916bfcc8,183
Julia_for_Data_Science_v3_MEAP.pdf,4.8,data_science,low,True,Julia_for_Data_Science_v3_MEAP,Ilker Arslan,,0,,meap_version,2276a4f3e43da5cc7553d8ed5de5ba055deb33258fd9aa7d4c17d411608725c3,183
Kaplan_Schweser_FRM_P2_Additional_Practice_Ques....pdf,4.2,unclassified,unclassified,True,Kaplan_Schweser_FRM_P2_Additional_Practice_Ques,BDenisulk,,0,hash_dup_278,possible_duplicate,97cbb6a0b671e16cca2a8ed176478eac3d87d4ac8637d8f20c8ae68df256aedc,329
KatieSteckles_PhDthesis_final.pdf,1.3,unclassified,unclassified,True,KatieSteckles_PhDthesis_final,,,0,,,653eceff92c498225f33c73d8ccdc93aeb61a47df3afbbf195263d63ddb90b35,184
Keane_King_Bed_ML.pdf,4.7,unclassified,unclassified,True,Keane_King_Bed_ML,,,0,,,44c6b4b726d886c55cb1d32ad669db21bf7bdb89d7337a87cd62e881b2137c97,10
KeyboardShortcuts.pdf,1.3,unclassified,unclassified,True,KeyboardShortcuts,,,0,,,b74380fe3e8b4fc0aea5114244023650b24afa46a1b801c379d1d3505468c2da,2
Knowledge_Graphs_Applied_v2_MEAP.pdf,6.9,unclassified,unclassified,True,Knowledge_Graphs_Applied_v2_MEAP,Alessandro Negro,,0,,meap_version,b8421375405c02a1ef5b9a640edfc8f977011752ab25a43f843d11b59e0074b1,133
KressCompact.pdf,1.2,unclassified,unclassified,True,KressCompact,,,0,,,0a73a278be3c04d79c0b3b5b6567d4ee63a489f0320acbf3b2b0f7beb41074bc,10
Kretal05-rev.pdf,2.0,unclassified,unclassified,True,Kretal05-rev,,,0,,,734d056369d4172edef2a4f9887743b78fd72463a2a3ae58d021ff06a90c7de1,42
Kubernetes_for_Developers_v10_MEAP.pdf,7.5,software_engineering,low,True,Kubernetes_for_Developers_v10_MEAP,William Denniss,,0,,meap_version,70fa57fd27fba7f9f8184220f9dc640bb4a06082f68882f85470b6e005ea4e74,258
Kubernetes_for_Developers_v11_MEAP.pdf,7.2,software_engineering,low,True,Kubernetes_for_Developers_v11_MEAP,William Denniss,,0,,meap_version,ff4ccb6e906778e7af9273d90ee51e55604a161e9b5493379041f005967eb0b8,291
Kubernetes_for_Developers_v12_MEAP.pdf,6.8,software_engineering,low,True,Kubernetes_for_Developers_v12_MEAP,William Denniss,,0,,meap_version,5f8ec14642568f83f6585f6b687de04e8cf7cbe3eef210c65fea29f449b6dd78,289
Kubernetes_for_Developers_v13_MEAP.pdf,6.9,software_engineering,low,True,Kubernetes_for_Developers_v13_MEAP,William Denniss,,0,,meap_version,58e8a51c10c51669a5605c3c1caf463c9cc539d079967e725e5c144eed05d467,286
Kubernetes_for_Developers_v14_MEAP.pdf,7.2,software_engineering,low,True,Kubernetes_for_Developers_v14_MEAP,William Denniss,,0,,meap_version,d63d4bbbc3230e2dca4e8a4e9cc493c36764a51c69d38b06cb87c7459368e99e,279
Kubernetes_for_Developers_v15_MEAP.pdf,7.5,software_engineering,low,True,Kubernetes_for_Developers_v15_MEAP,William Denniss,,0,,meap_version,13ef5ca8947fb280d0c22248c18bb495a0ee552db0f617b1cae3b1f650129994,282
Kubernetes_for_Developers_v8_MEAP.pdf,6.9,software_engineering,low,True,Kubernetes_for_Developers_v8_MEAP,William Denniss,,0,,meap_version,76985540af9a11b1181d1ef398d552b6178f5508054f51c93cf2d89b5717852d,200
Kubernetes_for_Developers_v9_MEAP.pdf,6.3,software_engineering,low,True,Kubernetes_for_Developers_v9_MEAP,William Denniss,,0,,meap_version,56964aa727c0519529b682082553d7449ce03ce2f2ae53ad9455cacb6299629b,229
LAsolution20117.pdf,1.5,unclassified,unclassified,True,LAsolution20117,,,0,,,262ea0eba5e91d58062392674a6c9f8d161f38ab5786a74e44bdfb375d8f732b,276
LPM_CO_F2024_v1.pdf,1.9,unclassified,unclassified,True,LPM_CO_F2024_v1,,,0,,,b4dec4f504197d6a2e466ee1404d67ab01ed7012cc854f7a0f738a6690868feb,274
LPM_CO_F2024_v2.pdf,2.0,unclassified,unclassified,True,LPM_CO_F2024_v2,,,0,,,06d5e2ff44d9510d3f85d9ff5b37b1fc4e39b49eca3ac70a0dea15ab60517ec1,274
Latinx_Communities_Equity.pdf,2.5,unclassified,unclassified,True,Latinx_Communities_Equity,,,0,,,d393b286b16727d5f72b0e9b156bf99d19b9cf6b6cfeda733fdda734f5a76da2,4
LeVeque Finite Diff.pdf,2.2,unclassified,unclassified,True,LeVeque Finite Diff,,,0,,,0994757a8f3d27a35dc54c2df8b368c1693a87d2d53f5da24ea04f95afd47e7b,261
Lease_Application__815_ts26952.pdf,1.2,unclassified,unclassified,True,Lease_Application__815_ts26952,,,0,,,748c68df98a7d33fee01a2091886342cbef3da1c29842b4b86bbfc949ff100f2,3
Lewis_Mark_E_201309_PhD.pdf,4.5,unclassified,unclassified,True,Lewis_Mark_E_201309_PhD,,,0,,,7396ce77826cbb555f5953424b09232f6c8c8e01052ecb21e9e13054655e94e7,131
Li_2017_EPL_120_28002.pdf,1.2,unclassified,unclassified,True,Li_2017_EPL_120_28002,,,0,,,072ee64fee4ab6f9966d641aed9f58e9f36a7bbac4a30064f6419719ca654a77,8
M2 Test 3.pdf,1.8,unclassified,unclassified,True,M2 Test 3,,,0,,,40ed24a74e698ae9dbd34854552326a5fc6df56f03fb1063b6b2ad5830b4aa7a,18
M707LectureNotes_1_IntroTravelingWaves.pdf,1.0,unclassified,unclassified,True,M707LectureNotes.jnt,Administrator,,0,fuzzy_dup_434,possible_duplicate,08e25b2f65abd42ff3d673f0d8f332501b150d9aa53906430156c735acb19a7a,10
ME-GY-Jiang-6003final.pdf,3.6,unclassified,unclassified,True,Me6003final,,,0,,,d39dfe2e4a5154d199078b70a3bb8d96071e1b365055173bf8a33a001a1f41c9,20
MLOps Fundamentals - Module 3 - AI Platform Pipelines.pdf,3.8,ml_engineering,low,True,MLOps Fundamentals - Module 3 - AI Platform Pipelines,,,0,,,ba62004ad15d69a11dd37efc302cf78d1473e2bf35c885d59f38ecf909c78eb3,69
Malcolm Sherrington - Mastering Julia-Packt Publishing 2015.pdf,5.5,unclassified,unclassified,True,Malcolm Sherrington - Mastering Julia-Packt Publishing 2015,,2015,0,hash_dup_288,possible_duplicate,7c96505bbdc8c5923874fe17852ef0dcecbbddbae106e5d1da768d4e4a08e73f,410
Managing_Machine_Learning_Projects_v8_MEAP.pdf,5.1,machine_learning,low,True,Managing_Machine_Learning_Projects_v8_MEAP,Simon Thompson,,0,,meap_version,7a5f87fbef86a60d714b1572f817944ba8049a5b9a1336d48af7f6f0fdf80cc6,244
Managing_Machine_Learning_Projects_v9_MEAP.pdf,5.1,machine_learning,low,True,Managing_Machine_Learning_Projects_v9_MEAP,Simon Thompson,,0,,meap_version,e646e86cdaebabf13c0ef62bfd8d90ecd4ba30c96e58d3b331b70f7c125eb7bc,239
Mancastroppa_2019_J._Stat._Mech._2019_053502.pdf,2.7,unclassified,unclassified,True,Mancastroppa_2019_J._Stat._Mech._2019_053502,,,0,,,d3b8a86382423414c6c8611ebfe257dbe2d18875ca405e27f4c98c058d6464ba,24
Math.pdf,3.1,unclassified,unclassified,True,Math,,,0,,,99fc284c82ea87bd9c90e2866462ede7a99d0719897a04fb55c6f90ff238705a,64
Math614Spring2016HW3Solutions.pdf,1.3,unclassified,unclassified,True,Math614Spring2016HW3Solutions,,,0,,,3f7a1f0bf544bde826920c39544ec519bfc8f8e3b66a3541af5be4c5cd16af41,4
Mathematical Proofs - 3rd Edition - Chartrand.pdf,3.5,mathematics,medium,True,Mathematical Proofs - 3rd Edition - Chartrand,,,0,hash_dup_4,possible_duplicate,797934d25be6941498eb7798478a5c1d82452fbbccd93cb90c886faf9bb67de6,489
Mathematics and Its History - John Stillwell.pdf,5.7,mathematics,low,True,Mathematics and Its History - John Stillwell,John Stillwell,,0,fuzzy_dup_436,possible_duplicate,806ad73624e78bad932f0872d72fbd1b3b1bfca30e06731f6e411fdc7d0b4fe8,683
McGehee_DCDSa.pdf,1.6,unclassified,unclassified,True,McGehee_DCDSa,,,0,,,3b1e8930e3dfe923f729ff5b8154b8305d51b245398a36b27c9b93c48c34a2cf,28
Meet_the_Verbs-2023.pdf,12.1,unclassified,unclassified,True,Meet_the_Verbs-2023,,2023,0,hash_dup_293,possible_duplicate,34b5d878d58075466734431342a4bb271ccdebf295129b840a4f78cf538efd82,56
Meet_the_Verbs_2023.pdf,12.1,unclassified,unclassified,True,Meet_the_Verbs_2023,,,0,hash_dup_293,possible_duplicate,34b5d878d58075466734431342a4bb271ccdebf295129b840a4f78cf538efd82,56
"Miller B.N., Ranum D.L. - Problem Solving with Algorithms and Data Structures Using Python. Release 3.0.pdf",4.9,algorithms,low,True,"Miller B.N., Ranum D.L. - Problem Solving with Algorithms and Data Structures Using Python. Release 3.0",,,0,,,60b64fc5c81d1f1e1b71020f1da69e098c3094c7b03f312fe9bbe0c749d7262c,241
Moving average and differencing.pdf,2.1,unclassified,unclassified,True,Moving average and differencing,,,0,,,c5d97c34b6492aafeb87d5eb484aa15c0923068d6f910d004980d6d8994d4c7c,3
Multiple_poincare_sections.pdf,2.0,dynamical_systems,low,True,Multiple_poincare_sections,,,0,,,3f75d13f281af72d4a07d070ebc740297821a70444e6f0a1a0474e84f6817857,28
Murray Spiegel Schaums Outline of Laplace Transforms.pdf,4.5,unclassified,unclassified,True,Murray Spiegel Schaums Outline of Laplace Transforms,,,0,,,f6185b0318286378e59b0d62a25e2e50c8b0855b1f087510a0e04ac322119176,269
Nadini_2020_J._Phys._Complex._1_015001.pdf,1.3,unclassified,unclassified,True,Nadini_2020_J._Phys._Complex._1_015001,,,0,,,55b53a29bba17112f51b9426875aee09dd0b5bbdfe0aa41e2625e77a087e1049,25
Nadir Jeevanjee auth. An Introduction to Tensors and Group Theory for Physicists.pdf,3.4,algebra,low,True,Nadir Jeevanjee auth. An Introduction to Tensors and Group Theory for Physicists,,,0,hash_dup_299,possible_duplicate,f321e73e7f09944bd65ad56984f081c6a37eabca6d62ec6d5f8c392226bd7871,317
Nakahara_Solutions_Littlejohn.pdf,1.1,unclassified,unclassified,True,Nakahara_Solutions_Littlejohn,,,0,,,1a6cfd2efe0c57cc5b72180a231f72681898a14850cecc0bdafb507c37ab6239,62
Neck Pain Tutorial.pdf,2.5,unclassified,unclassified,True,Neck Pain Tutorial,,,0,,,b6d28b0b332aa2df63a6d70324a9ad540a2f5a3b3cae515a2722f6992e8b9130,140
NonlinearVibrations_ver53.pdf,1.9,unclassified,unclassified,True,nlvibe52.DVI,,,0,fuzzy_dup_439,possible_duplicate,461ab2245f7fca9ac22f110af797f178793839d10dc8e74a8da34ed8fdf26ccc,160
Nonlinear_vortex_trail_dynamics_II_-_Analytic_solu-2.pdf,1.3,dynamical_systems,low,True,Nonlinear_vortex_trail_dynamics_II - Analytic_solu-2,,,0,hash_dup_300,possible_duplicate,896bc3ceee192b5b0ac1fed426af2541198dc5f72396d3f47de9dfbff1813399,18
Nonlinear_vortex_trail_dynamics_II_-_Analytic_solu-3.pdf,1.3,dynamical_systems,low,True,Nonlinear_vortex_trail_dynamics_II - Analytic_solu-3,,,0,hash_dup_300,possible_duplicate,896bc3ceee192b5b0ac1fed426af2541198dc5f72396d3f47de9dfbff1813399,18
Nonlinear_vortex_trail_dynamics_II_-_Analytic_solu.pdf,1.4,dynamical_systems,low,True,Nonlinear_vortex_trail_dynamics_II - Analytic_solu,,,0,,,c44ff9e6d42da8594e55854b64de56218dcbdbe9cd900f1d7d2dac9ff6a670d5,19
Nonsmooth Analysis and Control Theory (F. H. Clarke Yu. S. Ledyaev R. J. Stern R. R. Wolenski).pdf,3.6,signal_processing,low,True,Nonsmooth Analysis and Control Theory (F. H. Clarke Yu. S. Ledyaev R. J. Stern R. R. Wolenski),,,0,,,93ea9618bee54d44d83d6b4d69c1fe218816e620c2d3448c169b10c4e5e3630b,288
ODEBOOTYcompressed.pdf,4.8,mathematics,low,True,ODEBOOTYcompressed,,,0,,,b72c589dbe33b9b54b860296db25c3c1005c7400e980107814e786c08ca95608,45
On the N-body Problem.pdf,1.1,dynamical_systems,low,True,On the N-body Problem,,,0,,,62a6599bf76826b386254525d27ed1964c28694673a935018ef354d11724dfa1,109
Optimal parameters.pdf,1.5,unclassified,unclassified,True,Optimal parameters,,,0,,,0e3973fcc604b722e38a745ac8bf54400496067d6d50c48527c544b070b2e20f,37
PSS_Aref_LF_h_0_11_and_h_0_126 2.pdf,1.1,unclassified,unclassified,True,PSS_Aref_LF_h_0_11_and_h_0_126 2,,,0,hash_dup_302,possible_duplicate,4d4e09d8c926e4b531fe1cf4eb97dd8b3ec0f8b54f3edbeef702a784c39b8a23,1
PSS_Aref_LF_h_0_11_and_h_0_126.pdf,1.1,unclassified,unclassified,True,PSS_Aref_LF_h_0_11_and_h_0_126,,,0,hash_dup_302,possible_duplicate,4d4e09d8c926e4b531fe1cf4eb97dd8b3ec0f8b54f3edbeef702a784c39b8a23,1
PSS_E_13 2.pdf,4.6,unclassified,unclassified,True,PSS_E_13 2,,,0,,,fd74ad6dfad1d74067abd23e3e19aaadc1b38a1011080417675f40cf5dcbfab6,1
P_withdrawl.pdf,1.5,unclassified,unclassified,True,P_withdrawl,,,0,,,1026f629d4a3e69952919461d3574491fe73ca4c9282696bbc7af8f58faf9e52,9
Pandas_Workout_v10_MEAP.pdf,3.4,unclassified,unclassified,True,Pandas_Workout_v10_MEAP,Reuven Lerner,,0,,meap_version,96dcdcba533e14e57047a328b69fee3f90eaa25a83a552f21059cee0efc3382b,287
Pandas_Workout_v11_MEAP.pdf,3.6,unclassified,unclassified,True,Pandas_Workout_v11_MEAP,Reuven Lerner,,0,,meap_version,ebf7f8e8ca184778315b36fa88b685596681b5543dce58926455ff293fb426ef,314
Pandas_Workout_v12_MEAP.pdf,3.8,unclassified,unclassified,True,Pandas_Workout_v12_MEAP,Reuven Lerner,,0,,meap_version,296ca582dae89e92f032989500791453449e3f85536a95fdebcd488fdb4bbed4,335
Pandas_Workout_v3_MEAP.pdf,2.7,unclassified,unclassified,True,Pandas Workout,Reuven Lerner,,0,fuzzy_dup_440,"meap_version, possible_duplicate",9439e7d5c506c6c7e874290d62df5a1f356712b0390ffd51a181f1be79fdbf77,84
Pandas_Workout_v4_MEAP.pdf,2.2,unclassified,unclassified,True,Pandas Workout,Reuven Lerner,,0,fuzzy_dup_440,"meap_version, possible_duplicate",89360cd64cc74cc9d1abb5c2a3324c33feef70b14437020735beccee8eda3c7d,108
Pandas_Workout_v5_MEAP.pdf,2.9,unclassified,unclassified,True,Pandas Workout,Reuven Lerner,,0,fuzzy_dup_440,"meap_version, possible_duplicate",9c0a270ed9bf50954b1470db138418c523c5b0d776b49c181b61b97f64f6ece3,133
Pandas_Workout_v6_MEAP.pdf,2.4,unclassified,unclassified,True,Pandas_Workout_v6_MEAP,Reuven Lerner,,0,,meap_version,ed2e4477da9771cfef9ecf537649bd6ec1264c4948e5a7c2d3ff94cef436a8f4,187
Pandas_Workout_v7_MEAP.pdf,3.1,unclassified,unclassified,True,Pandas_Workout_v7_MEAP,Reuven Lerner,,0,,meap_version,e4d500f04f590b2cd016ce520b124d97d4eacee9f16469f869cd4d7dc2ec95c1,204
Pandas_Workout_v8_MEAP.pdf,2.7,unclassified,unclassified,True,Pandas_Workout_v8_MEAP,Reuven Lerner,,0,,meap_version,c83aaba946f0f6d41e2bedafefc701a3d4a57ce701c7b4ae19b682c68e90b3d6,225
Pandas_Workout_v9_MEAP.pdf,2.6,unclassified,unclassified,True,Pandas_Workout_v9_MEAP,Reuven Lerner,,0,,meap_version,7df0387cece15e11accd6b4ff169055637f397b1e46769bc9f6c40429f4b0baa,252
Peliti L. - Statistical Mechanics in a Nutshell-PUP (2011).pdf,2.2,physics,low,True,Statistical Mechanics in a Nutshell,Peliti L,2011,0,fuzzy_dup_433,possible_duplicate,ac36173bf2e432767b42fb1213c2e3a517106ec4e817d0509606404b7ce5c031,417
PhysF_BB.pdf,1.7,unclassified,unclassified,True,PhysF_BB,,,0,,,3f4c974deda71620f082cb6680573f17c57b2d80af4d5c9d8b140c11c743efdf,10
PhysFluids.pdf,1.6,dynamical_systems,low,True,PhysFluids,,,0,,,3fac5326a6a1f3b9cfa55db225f9b6eb6dd1d4c344798a5f68d93f52dc3ebb4a,17
PhysRevE.90.052825.pdf,2.4,unclassified,unclassified,True,PhysRevE.90.052825,,,0,,,1e4dac81f970e02dcdcca1d8d7284de3b98e365d875f67df7675858f29172d0e,11
PhysRevX.6.021019.pdf,1.9,unclassified,unclassified,True,PhysRevX.6.021019,,,0,,,f7dc3621e04ce3ec91e9d91c0dc1144166a2df4e5179ac47a2d19e1bef6a0e0d,22
Physical Review E Volume 100 issue 2 2019 doi 101103_PhysRevE100022204 Naik Shibabrat_ Wiggins Stephen -- Finding normally hyperbolic invariant manifolds in two and three degrees of freedom w.pdf,3.7,topology_geometry,low,True,Finding normally hyperbolic invariant manifolds in two and three degrees of freedom with H̩non-Heiles-type potential,Shibabrat Naik,2019,0,hash_dup_308,possible_duplicate,5bd9b9ebe844e6b165967a5524f3d6778fe830bf62e7acbc7b535a77bbacad3a,14
ProposalVer4.pdf,3.4,unclassified,unclassified,True,ProposalVer4,,,0,,,25002e0e8dae12064f1be944cbfaf9bbe2b0d1ea77ff4c30a0dc6879ce9da0d4,62
Prudential Total Rewards - Info Packet.pdf,3.1,unclassified,unclassified,True,Prudential Total Rewards - Info Packet,,,0,,,7f12ec57295e4520daf08570fa82e41e93e5144f2893bb9ea5c3d3ee115a778a,8
Publishing_Python_Packages_v2_MEAP.pdf,3.6,unclassified,unclassified,True,Publishing_Python_Packages_v2_MEAP,,,0,,meap_version,d05fded0e9d40895866998d8e86d21cd5381b116ba3076d74b23e37115ff1642,60
Publishing_Python_Packages_v3_MEAP.pdf,5.6,unclassified,unclassified,True,Publishing_Python_Packages_v3_MEAP,Dane Hillard,,0,,meap_version,64521886b77c91c0b3aed7832186d4889520fc5406a4102e7e158b5ad4d142af,91
Publishing_Python_Packages_v4_MEAP.pdf,5.9,unclassified,unclassified,True,Publishing_Python_Packages_v4_MEAP,Dane Hillard,,0,,meap_version,2dd9a2ef3560c3389081fd05527e8eb2b43977557ae9aaf7d179bc146ba1dc44,111
Publishing_Python_Packages_v5_MEAP.pdf,6.8,unclassified,unclassified,True,Publishing_Python_Packages_v5_MEAP,Dane Hillard,,0,,meap_version,978b7678a704ac056f0df585e9a922208e2e1290cf346810ad78bfadc65a2b30,138
PySparkCheatSheet.pdf,1.7,unclassified,unclassified,True,PySparkCheatSheet,,,0,,,7f5f4f8c0bf7acc5f2a22084448c16436ab25d2e9d0da9e0bf02725b51bc0d38,1
Quantitative Methodology Joop J Hox Mirjam Moerbeek Rens Van De Schoot - Multilevel Analysis_ Techniques and Applications-Routledge 2017.pdf,5.0,unclassified,unclassified,True,Multilevel Analysis: Techniques and Applications,Hox; Joop J,2017,0,hash_dup_42,possible_duplicate,033bd620803c3a7e59caf1849c512b6dc1b45b55b7ea80d6a15dd6b849b68a6b,364
R23_Chaos05.pdf,2.7,dynamical_systems,low,True,R23_Chaos05,,,0,,,3e4091a5db6aef456ecd980d48e1676407c7eb7a00d662899708de2f330cf789,23
R29_PRE08.pdf,4.7,unclassified,unclassified,True,R29_PRE08,,,0,,,273011bc924b160dd07d13af0ee0b449e2a503c0c28c17b9877a6a0c1c7dd5df,16
RAG_M1.pdf,2.0,unclassified,unclassified,True,M1 - Edited,,,0,hash_dup_163,possible_duplicate,5475f1ceb81b41c0126f5c71d583b21306c13bd8e5d6d804abc6fddd24cce7db,53
RAG_M2.pdf,1.8,unclassified,unclassified,True,RAG_M2,,,0,hash_dup_165,possible_duplicate,7eebb49b57831ba076a336e61a278f5c8a3a16b1a6331256c08ed3c5ddc59fef,85
RAG_M3.pdf,1.8,unclassified,unclassified,True,M3 - Edited,,,0,hash_dup_317,possible_duplicate,d7800c33a532bf7a7c2e1133d4b9914efa89ef9c2eeb85d8f53adf8b6b34a24e,82
RAG_M4.pdf,2.0,unclassified,unclassified,True,RAG_M4,,,0,hash_dup_162,possible_duplicate,a088ae16481f37b67e5c056c9383186eeac156c7ade15227e098c2c7bccf037c,96
RAG_M5.pdf,4.2,unclassified,unclassified,True,M5 - Edited,,,0,hash_dup_318,possible_duplicate,18a312b9850a14de64fd00ff9b52f65c994ac7b65d498a6f8665973ca98cd52e,73
RCD254.pdf,1.1,unclassified,unclassified,True,C:\work\RCD\N3\FINAL\RCD_03_16.dvi,,,0,fuzzy_dup_444,possible_duplicate,7d4834828687b402b38686d27d105ffb35b0344eae2b8ff42966eceed8c0d02e,14
RapidFatLossEBook.pdf,1.7,unclassified,unclassified,True,RapidFatLossEBook,,,0,,,3a693fd1d74827840bbc46464f700167769597cb442c8e56f2b768f07e99991a,115
Real AnalysisStein.pdf,2.3,analysis,low,True,Real AnalysisStein,,,0,fuzzy_dup_445,possible_duplicate,f12830cba68ce6d47176168723caf367eee4fed461b90145a72f13aa831ac077,423
"Regression,_a_Friendly_Guide_v2_MEAP.pdf",4.7,unclassified,unclassified,True,"Regression,_a_Friendly_Guide_v2_MEAP",Matthew Rudd,,0,,meap_version,6e3c4bbdc9bf7f6be522a66657760d150f4a5aac6f3fde4632406baf745c7da8,125
"Regression,_a_Friendly_Guide_v3_MEAP (1).pdf",4.5,unclassified,unclassified,True,"Regression,_a_Friendly_Guide_v3_MEAP (1)",Matthew Rudd,,0,,meap_version,245d8022ea4902499ed7cbdd0176289c155c9c4359be470590624a03ca604728,156
"Regression,_a_Friendly_Guide_v3_MEAP (5).pdf",4.5,unclassified,unclassified,True,"Regression,_a_Friendly_Guide_v3_MEAP (5)",Matthew Rudd,,0,,meap_version,6f90d20660169cfda2eec11c4b850f6b878044684595eee4ea257686849b91a9,156
RevModPhys.87.925.pdf,2.1,unclassified,unclassified,True,RevModPhys.87.925,,,0,hash_dup_320,possible_duplicate,ed9966064da218cbc0d69201584186426dfbb304602c763e2fd052da23d29698,55
RevModPhys87925.pdf,2.1,unclassified,unclassified,True,RevModPhys87925,,,0,hash_dup_320,possible_duplicate,ed9966064da218cbc0d69201584186426dfbb304602c763e2fd052da23d29698,55
Revised_Dic19_NZSS_nonl_dyn.pdf,1.3,unclassified,unclassified,True,Revised_Dic19_NZSS_nonl_dyn,,,0,,,fe4615005b0662f80b771e94a160975facc87a3a0fd667767fd5cb50351bfdbb,11
Revised_Version_RBV_AT.pdf,1.9,unclassified,unclassified,True,Revised_Version_RBV_AT,,,0,,,d52379d335c36be46ab6645783f914dbefbb72a5ed54e68f454869feae681350,23
Rheotaxis_Revised_Sep_23a_AT.pdf,1.4,unclassified,unclassified,True,Rheotaxis_Revised_Sep_23a_AT,,,0,,,172ae55163231e1d52ee2d699658991aba976f1114bc84565493686f08cf8cb3,26
Richard Bronson Gabriel Costa Schaums Outline of Differential Equations.pdf,17.3,mathematics,medium,True,0071491104.pdf,,,0,hash_dup_321,possible_duplicate,e23c37f5bfd766c965fec587ec076fb5bfb9e19bea235b06cca2f586db1c76dd,402
Ryan_H_Chan_HW5_Complete.pdf,2.5,unclassified,unclassified,True,Ryan_H_Chan_HW5_Complete,,,0,,,74e6135697cec2389a32118cd3bdc933510f2a954f3bb51fe2737316762bbf00,22
SECTION_5_GRID.pdf,1.0,dynamical_systems,low,True,SECTION_5_GRID,,,0,,,3f92c8521cbe3d4739080216e3894930f41fc210e86e426c04f4eccc232bbaca,1
Santanu Pattanayak auth - Pro Deep Learning with TensorFlow_ A Mathematical Approach to Advanced Artificial Intelligence in Python-Apress 2017.pdf,15.6,deep_learning,low,True,Santanu Pattanayak auth - Pro Deep Learning with TensorFlow: A Mathematical Approach to Advanced Artificial Intelligence in Python-Apress 2017,,2017,0,hash_dup_325,possible_duplicate,d9d672e4539d58904488373188af3fbdf8d72c3ba28dd6900c58cdb3065c62f2,412
SattariMitchell_2017.pdf,4.7,unclassified,unclassified,True,SattariMitchell_2017,,,0,,,607d70d8c0e0de1a19263c82299b0336f602818a48ba7a3c0c5f57e4f091df86,12
Scaling_Hamiltonian_Systems_2.pdf,1.6,dynamical_systems,low,True,Scaling_Hamiltonian_Systems_2,,,0,hash_dup_326,possible_duplicate,e1ca5b989f7ce5009f5e1e4563f07cb3dd26d39cc8b9908c27bc6debf49fdc20,14
"Schaums Outline of Probability, Random Variables and Random Processes.pdf",4.4,probability_theory,low,True,"Schaums Outline of Probability, Random Variables and Random Processes",,,0,fuzzy_dup_396,possible_duplicate,b84cb3e68eb4fcdeecb86dab7cd7de519ee6bf636e5b3afabadc2caa23717dd0,320
Schaums Outlines Seymour Lipschutz - Data Structures with C.pdf,38.2,algorithms,low,True,J2P and P2J Ver 1,,,0,hash_dup_44,possible_duplicate,6832c144941bc38dc8dfba4c0050a20a45a6f318733e038abbf5b2a604f088a2,554
Scientific_Principles_Of_Strength_Training_CDN Israeltel1.pdf,13.5,unclassified,unclassified,True,Scientific_Principles_Of_Strength_Training_CDN Israeltel1,,,0,hash_dup_327,possible_duplicate,0e734b6ebf070a96e026e7f09a197818395d42ab6f2ce609c72ed8c0027d5f19,371
Several Complex Variables and Banach Algebras (Herbert Alexander John Wermer).pdf,3.5,algebra,low,True,Several Complex Variables and Banach Algebras (Herbert Alexander John Wermer),,,0,,,231bcd1bd2bf09476aed7768d0297932a48c9e3cb1602e868749491884770877,265
Sherrill_Dissertation_Final.pdf,3.6,unclassified,unclassified,True,Sherrill_Dissertation_Final,,,0,,,6628fda3c783a497a5b96d6249292583f7f636dc88948191080152aea64573d5,184
Shoulder-Rehab.pdf,1.3,unclassified,unclassified,True,Shoulder-Rehab,,,0,,,488717be691c5b2037da5d2675fca63e6b40ee584bd675df34a6bf105b45f85b,7
